Iteration	Posterior	Likelihood	Prior	SpeciationComplRate	stateSpecificRates[1]	stateSpecificRates[2]
862300	-275.1759	-207.3114	-67.86454	0.1100994	0.041942	0.0681574
862400	-287.0263	-206.7629	-80.26345	0.05618792	0.0370361	0.0191518
862500	-277.4676	-208.1302	-69.33734	0.1398845	0.0699422	0.0699422
862600	-281.4652	-206.1378	-75.32738	0.07436887	0.00672859	0.0676403
862700	-272.2771	-205.8896	-66.3875	0.0486201	0.0132716	0.0353485
862800	-285.3697	-208.494	-76.87578	0.1275052	0.0471255	0.0803796
862900	-278.4089	-207.9001	-70.5088	0.1587117	0.0793558	0.0793558
863000	-269.868	-207.336	-62.53205	0.1113803	0.0593686	0.0520117
863100	-279.7983	-206.9291	-72.86928	0.1022962	0.055643	0.0466532
863200	-277.4362	-207.3067	-70.12953	0.118864	0.0553001	0.0635638
863300	-284.6391	-210.8374	-73.80165	0.221804	0.110902	0.110902
863400	-281.1455	-208.822	-72.32342	0.1901265	0.0449	0.145226
863500	-278.0054	-207.24	-70.76536	0.08305471	0.0415274	0.0415274
863600	-281.5002	-209.4752	-72.025	0.1623954	0.0811977	0.0811977
863700	-282.3587	-214.7502	-67.60853	0.2393727	0.119686	0.119686
863800	-277.7582	-206.7477	-71.01051	0.0523763	0.0261881	0.0261881
863900	-273.8531	-208.4928	-65.36029	0.1433383	0.0854682	0.0578701
864000	-283.2688	-206.8908	-76.37796	0.04971725	0.0329814	0.0167359
864100	-274.9855	-206.3012	-68.68429	0.07636082	0.0100637	0.0662971
864200	-274.7228	-208.7395	-65.98331	0.1663533	0.00954668	0.156807
864300	-267.3067	-207.387	-59.91973	0.1453635	0.0547084	0.090655
864400	-277.1519	-206.426	-70.726	0.0748222	0.0374111	0.0374111
864500	-295.8242	-216.5245	-79.29973	0.3073477	0.272432	0.0349159
864600	-280.9639	-208.1081	-72.85584	0.06030873	0.0302328	0.0300759
864700	-267.6353	-207.0378	-60.59752	0.1120466	0.0173471	0.0946995
864800	-272.1311	-206.4993	-65.63183	0.08281856	0.0414093	0.0414093
864900	-279.9626	-210.4959	-69.46672	0.2786267	0.154212	0.124415
865000	-288.3189	-220.0959	-68.22302	0.06835855	0.0341793	0.0341793
865100	-276.5211	-205.8877	-70.63344	0.06400753	0.0104272	0.0535803
865200	-269.0372	-206.7227	-62.31447	0.06691195	0.0614537	0.00545822
865300	-266.9204	-205.7683	-61.15211	0.06374368	0.0176666	0.0460771
865400	-275.5288	-206.2589	-69.26994	0.06442076	0.0322104	0.0322104
865500	-276.6041	-206.2098	-70.39433	0.06957753	0.0330059	0.0365716
865600	-275.3259	-206.5738	-68.75209	0.07357423	0.0139938	0.0595804
865700	-276.1492	-207.8158	-68.3334	0.07767354	0.0388368	0.0388368
865800	-285.1386	-207.2164	-77.92214	0.07139085	0.0356954	0.0356954
865900	-285.7591	-206.5133	-79.24581	0.07839615	0.0770415	0.00135468
866000	-281.3294	-207.1835	-74.14594	0.09154676	0.0776235	0.0139233
866100	-273.2756	-206.2045	-67.07109	0.03315002	0.00457677	0.0285732
866200	-288.1021	-212.3271	-75.775	0.3426524	0.0409033	0.301749
866300	-276.336	-205.8777	-70.45827	0.06385117	0.0107373	0.0531138
866400	-283.4897	-208.4185	-75.07126	0.1332594	0.0666297	0.0666297
866500	-272.7342	-206.22	-66.51425	0.04706675	0.0129898	0.0340769
866600	-285.7158	-217.892	-67.82383	0.1242138	0.0621069	0.0621069
866700	-282.2306	-207.7041	-74.52647	0.1480883	0.128552	0.0195359
866800	-282.7898	-208.1784	-74.6114	0.1646779	0.082339	0.082339
866900	-276.1178	-205.6049	-70.51297	0.04094741	0.0269961	0.0139514
867000	-281.5959	-207.8493	-73.74662	0.1369355	0.110569	0.0263669
867100	-284.0692	-209.3771	-74.69215	0.1341313	0.0407764	0.0933549
867200	-279.0696	-205.6991	-73.37042	0.04060924	0.0203046	0.0203046
867300	-275.9909	-206.4786	-69.51227	0.07563194	0.0283782	0.0472538
867400	-278.7011	-207.8121	-70.88899	0.1067462	0.0533731	0.0533731
867500	-289.7201	-216.3858	-73.33432	0.1933688	0.0970338	0.0963351
867600	-291.394	-209.834	-81.56001	0.265975	0.141472	0.124503
867700	-281.5678	-212.7509	-68.81697	0.2299897	0.0250968	0.204893
867800	-275.544	-207.4322	-68.11184	0.1239578	0.121347	0.00261093
867900	-274.2638	-206.7087	-67.55503	0.08590542	0.0429527	0.0429527
868000	-284.2237	-210.7523	-73.4714	0.08337077	0.0507978	0.0325729
868100	-270.2064	-206.99	-63.21639	0.06920504	0.0592928	0.00991227
868200	-279.4718	-206.7876	-72.68423	0.0416859	0.020843	0.020843
868300	-275.0516	-208.1043	-66.94737	0.1755644	0.0877822	0.0877822
868400	-296.4063	-221.5356	-74.87073	0.2106184	0.105309	0.105309
868500	-273.1354	-207.0735	-66.06199	0.06317187	0.0414424	0.0217295
868600	-276.6279	-207.6781	-68.94984	0.1251888	0.0625944	0.0625944
868700	-277.3893	-210.0442	-67.3451	0.1546144	0.0773072	0.0773072
868800	-280.4645	-206.9951	-73.46944	0.1227761	0.0474801	0.075296
868900	-280.1023	-208.094	-72.00823	0.1348435	0.0435042	0.0913393
869000	-291.3204	-210.7294	-80.59102	0.2142294	0.106527	0.107702
869100	-277.5684	-209.0587	-68.50963	0.2212678	0.0875493	0.133719
869200	-277.739	-209.3696	-68.36939	0.2503111	0.0237195	0.226592
869300	-278.5836	-208.4614	-70.12224	0.1587168	0.0793584	0.0793584
869400	-275.2982	-205.9142	-69.38394	0.02196761	0.0123046	0.00966302
869500	-283.53	-207.5265	-76.00356	0.07474676	0.0608471	0.0138997
869600	-276.6696	-206.5654	-70.10416	0.0913046	0.0456523	0.0456523
869700	-278.5753	-206.0384	-72.53687	0.04199112	0.0254856	0.0165055
869800	-277.4617	-207.7373	-69.72434	0.09496431	0.00949123	0.0854731
869900	-281.5541	-207.2677	-74.28641	0.1301285	0.0390058	0.0911226
870000	-281.6707	-207.7435	-73.9272	0.1007714	0.0759726	0.0247988
870100	-282.2028	-219.1553	-63.04754	0.1289841	0.0328256	0.0961585
870200	-284.1893	-206.3186	-77.87066	0.05840306	0.0292015	0.0292015
870300	-274.1096	-206.9447	-67.16487	0.05443454	0.0214978	0.0329367
870400	-292.5317	-216.9265	-75.60526	0.2161055	0.108053	0.108053
870500	-274.4462	-210.8406	-63.60561	0.05311583	0.0265579	0.0265579
870600	-275.0875	-207.9474	-67.14012	0.1345442	0.0672721	0.0672721
870700	-279.8743	-209.6429	-70.23133	0.2482866	0.0696477	0.178639
870800	-281.6952	-208.5151	-73.18011	0.2072907	0.0523757	0.154915
870900	-288.0754	-208.6539	-79.42155	0.08704126	0.0219329	0.0651084
871000	-277.9178	-207.0007	-70.91709	0.1236091	0.0618045	0.0618045
871100	-283.4309	-206.551	-76.87985	0.08478538	0.0698637	0.0149217
871200	-273.7475	-207.85	-65.89754	0.1161327	0.0580663	0.0580663
871300	-277.2687	-206.5442	-70.72443	0.08317691	0.0415885	0.0415885
871400	-287.1947	-208.7357	-78.45893	0.1709739	0.085487	0.085487
871500	-281.5168	-207.5521	-73.96465	0.03747868	0.021343	0.0161357
871600	-288.9461	-213.385	-75.56111	0.02551081	0.0127554	0.0127554
871700	-290.7964	-217.8959	-72.90051	0.1901231	0.0569887	0.133134
871800	-271.0943	-207.1897	-63.90459	0.08524837	0.0811268	0.00412156
871900	-275.5729	-208.8724	-66.70052	0.1816348	0.0304944	0.15114
872000	-275.9349	-206.1937	-69.74119	0.05615385	0.00735596	0.0487979
872100	-287.2681	-208.5497	-78.71839	0.09408651	0.0470433	0.0470433
872200	-284.1133	-210.2023	-73.91103	0.05158951	0.0291015	0.022488
872300	-281.0902	-208.0371	-73.05311	0.1550174	0.0718304	0.0831869
872400	-283.005	-210.5092	-72.49587	0.2981604	0.0710202	0.22714
872500	-281.5983	-206.1406	-75.45769	0.05721346	0.0149469	0.0422666
872600	-282.2757	-208.827	-73.44872	0.167909	0.0839819	0.0839271
872700	-284.1594	-209.7057	-74.45369	0.2115853	0.157356	0.0542296
872800	-276.1099	-205.2741	-70.83583	0.02368176	0.00737846	0.0163033
872900	-279.9296	-206.2367	-73.69286	0.09382854	0.0469143	0.0469143
873000	-276.2575	-207.3676	-68.88986	0.1144367	0.0275594	0.0868772
873100	-283.4335	-210.8815	-72.55196	0.1285569	0.0468338	0.0817231
873200	-276.5998	-207.3219	-69.2779	0.134301	0.074432	0.059869
873300	-286.0209	-210.9264	-75.09444	0.2714379	0.0808738	0.190564
873400	-284.788	-205.7585	-79.02941	0.05745625	0.000588668	0.0568676
873500	-274.8531	-206.2973	-68.55589	0.07832194	0.0597744	0.0185475
873600	-275.7101	-210.919	-64.79106	0.08866706	0.0293694	0.0592977
873700	-280.1222	-206.7834	-73.33875	0.1118884	0.0559442	0.0559442
873800	-279.6433	-206.4511	-73.19223	0.06888832	0.0109857	0.0579026
873900	-276.0889	-207.1328	-68.95615	0.1233085	0.028054	0.0952545
874000	-281.2234	-210.5114	-70.71201	0.07598749	0.0379937	0.0379937
874100	-290.1524	-210.4051	-79.74724	0.2065025	0.195657	0.0108452
874200	-276.5955	-207.1152	-69.48024	0.09138506	0.0636371	0.027748
874300	-282.9824	-207.5503	-75.4321	0.08314674	0.0415734	0.0415734
874400	-276.7451	-206.9411	-69.80403	0.1292195	0.0646098	0.0646098
874500	-284.5734	-206.7984	-77.775	0.07949786	0.0368684	0.0426294
874600	-279.2249	-209.3305	-69.89438	0.1764872	0.0882436	0.0882436
874700	-277.8701	-209.2458	-68.62438	0.1786921	0.137707	0.0409849
874800	-271.354	-205.1937	-66.1603	0.02126585	0.0106329	0.0106329
874900	-278.8696	-209.2415	-69.62818	0.197105	0.0985525	0.0985525
875000	-279.6197	-208.4391	-71.18059	0.1597734	0.0798867	0.0798867
875100	-276.9806	-207.0224	-69.95816	0.1228763	0.0614382	0.0614382
875200	-279.2728	-207.8645	-71.40835	0.1105762	0.012736	0.0978402
875300	-273.9538	-206.0792	-67.8746	0.07249974	0.0362499	0.0362499
875400	-285.4993	-208.6667	-76.83252	0.1392482	0.0696241	0.0696241
875500	-273.5857	-206.218	-67.36777	0.08903772	0.0412443	0.0477935
875600	-291.2738	-210.7238	-80.54998	0.2404497	0.177604	0.0628454
875700	-290.6921	-206.499	-84.19308	0.07014086	0.0074081	0.0627328
875800	-275.9877	-206.323	-69.66466	0.07770754	0.0388538	0.0388538
875900	-283.1515	-209.6614	-73.49004	0.2059771	0.0470424	0.158935
876000	-300.2934	-220.0242	-80.26923	0.1964342	0.0982171	0.0982171
876100	-282.665	-208.4574	-74.20759	0.09472097	0.0150347	0.0796863
876200	-284.4877	-210.222	-74.26573	0.2068613	0.103431	0.103431
876300	-268.2435	-206.0271	-62.21639	0.07472488	0.00113696	0.0735879
876400	-279.9722	-205.2027	-74.76951	0.03670311	0.0183516	0.0183516
876500	-287.4505	-205.9723	-81.47812	0.06209345	0.0310467	0.0310467
876600	-276.3188	-207.3814	-68.93738	0.12545	0.0681436	0.0573065
876700	-277.3818	-208.0556	-69.32624	0.1148874	0.0574437	0.0574437
876800	-279.9168	-207.6214	-72.29542	0.1452116	0.079267	0.0659445
876900	-282.3244	-209.3716	-72.95276	0.1843143	0.0921572	0.0921572
877000	-279.0951	-205.4163	-73.67885	0.02265728	0.013463	0.0091943
877100	-296.6041	-215.527	-81.07704	0.08276607	0.00907304	0.073693
877200	-285.1237	-207.0769	-78.04679	0.08867489	0.0743003	0.0143746
877300	-281.6547	-208.159	-73.49573	0.1380896	0.0690448	0.0690448
877400	-277.5251	-205.9757	-71.54938	0.03276557	0.0320968	0.000668802
877500	-289.5246	-210.81	-78.71466	0.09833186	0.00822114	0.0901107
877600	-277.2701	-206.8776	-70.39242	0.06926057	0.0287455	0.0405151
877700	-286.1025	-208.7883	-77.31418	0.1043941	0.0545737	0.0498204
877800	-291.5474	-210.7061	-80.84136	0.2571972	0.249554	0.00764309
877900	-283.9315	-213.8412	-70.09025	0.05549871	0.0281915	0.0273072
878000	-278.4882	-209.4914	-68.99688	0.1931557	0.0412489	0.151907
878100	-280.7358	-206.7676	-73.96822	0.08321187	0.0416059	0.0416059
878200	-280.2545	-206.5832	-73.67125	0.08708003	0.00962634	0.0774537
878300	-281.3495	-206.569	-74.7805	0.07443052	0.0587337	0.0156968
878400	-280.928	-207.9158	-73.01226	0.113703	0.0816847	0.0320183
878500	-273.4782	-207.1238	-66.35433	0.101869	0.0526099	0.049259
878600	-274.0776	-207.2714	-66.80621	0.121577	0.0607885	0.0607885
878700	-278.811	-208.5815	-70.22951	0.1673431	0.116339	0.0510046
878800	-291.9042	-218.2645	-73.6397	0.1055128	0.0291951	0.0763178
878900	-292.3746	-215.3755	-76.99914	0.1482364	0.0741182	0.0741182
879000	-270.2703	-207.9834	-62.28687	0.09470931	0.0079746	0.0867347
879100	-271.6858	-206.3553	-65.33054	0.07002419	0.0350121	0.0350121
879200	-281.9301	-214.199	-67.7311	0.05643158	0.0282158	0.0282158
879300	-280.6586	-206.7434	-73.91513	0.09582536	0.0479127	0.0479127
879400	-287.4697	-210.7243	-76.74535	0.1951578	0.0975789	0.0975789
879500	-280.5918	-208.8796	-71.71223	0.198477	0.0992385	0.0992385
879600	-274.5881	-210.0416	-64.54649	0.1359526	0.0408802	0.0950723
879700	-273.5017	-210.2651	-63.23663	0.05523812	0.052491	0.00274707
879800	-282.585	-210.478	-72.10699	0.06081657	0.0304083	0.0304083
879900	-274.3765	-208.6368	-65.73963	0.1891535	0.0272983	0.161855
880000	-280.1422	-208.2499	-71.89228	0.1672748	0.0836374	0.0836374
880100	-275.9916	-206.7832	-69.20844	0.08724495	0.0436225	0.0436225
880200	-277.025	-208.0168	-69.00818	0.1332856	0.0666428	0.0666428
880300	-277.785	-205.8312	-71.9538	0.06924397	0.0417763	0.0274676
880400	-286.9155	-208.1452	-78.77023	0.1571335	0.0596293	0.0975042
880500	-283.2255	-205.7514	-77.47416	0.03964414	0.0138764	0.0257677
880600	-283.5435	-208.5647	-74.97876	0.1284347	0.0642174	0.0642174
880700	-280.2867	-205.905	-74.38169	0.05469126	0.0273456	0.0273456
880800	-285.3974	-209.4666	-75.93078	0.1902029	0.105556	0.0846468
880900	-271.6507	-207.9082	-63.74249	0.1666179	0.0255796	0.141038
881000	-286.2609	-210.2757	-75.98517	0.2017497	0.151947	0.0498027
881100	-278.7495	-208.5552	-70.19431	0.09427352	0.0137219	0.0805516
881200	-285.0924	-208.7267	-76.36579	0.1616031	0.0808015	0.0808015
881300	-280.6786	-206.6516	-74.027	0.06178387	0.0308919	0.0308919
881400	-293.596	-207.3913	-86.20463	0.06759225	0.0337961	0.0337961
881500	-283.445	-209.8688	-73.57616	0.2673551	0.133994	0.133361
881600	-287.6284	-208.4015	-79.22682	0.1475061	0.051038	0.0964681
881700	-278.6944	-207.5292	-71.16521	0.08822902	0.0441145	0.0441145
881800	-286.3425	-208.2519	-78.09056	0.09831305	0.00859872	0.0897143
881900	-277.4356	-211.5417	-65.89392	0.2537073	0.0994532	0.154254
882000	-280.3599	-208.3408	-72.01914	0.113881	0.0569405	0.0569405
882100	-275.5713	-209.6921	-65.87913	0.09749429	0.0518295	0.0456648
882200	-284.3122	-206.4552	-77.85701	0.09021028	0.0596877	0.0305226
882300	-266.2563	-206.6361	-59.62025	0.08051263	0.0402563	0.0402563
882400	-284.4286	-208.0323	-76.39631	0.05596763	0.0279838	0.0279838
882500	-286.1918	-210.306	-75.88577	0.2266265	0.214495	0.012131
882600	-274.6089	-206.2195	-68.38947	0.06626654	0.0331333	0.0331333
882700	-284.2053	-205.9017	-78.3036	0.03128147	0.0242873	0.00699414
882800	-279.6327	-208.6083	-71.02434	0.1391957	0.0695979	0.0695979
882900	-276.0934	-209.1149	-66.97847	0.2084702	0.0545563	0.153914
883000	-274.3891	-210.86	-63.52911	0.08967714	0.0219591	0.0677181
883100	-277.1391	-211.3371	-65.80193	0.1274073	0.0389695	0.0884378
883200	-289.046	-210.7144	-78.33164	0.2190655	0.0133739	0.205692
883300	-281.1821	-206.9492	-74.2329	0.1213805	0.0675709	0.0538096
883400	-279.5162	-210.1809	-69.33532	0.2811689	0.040106	0.241063
883500	-276.1184	-207.3016	-68.81676	0.07150305	0.0357515	0.0357515
883600	-291.6933	-215.073	-76.62025	0.1310986	0.0655493	0.0655493
883700	-292.6376	-212.1883	-80.44927	0.179718	0.0440993	0.135619
883800	-280.6848	-212.1604	-68.52444	0.105788	0.0992591	0.00652895
883900	-275.4716	-206.6503	-68.82129	0.04825811	0.0241291	0.0241291
884000	-291.3842	-206.5349	-84.84929	0.02389802	0.011949	0.011949
884100	-281.8703	-206.5414	-75.32893	0.07885203	0.0264352	0.0524168
884200	-279.2486	-209.7061	-69.54255	0.2361652	0.166358	0.0698068
884300	-277.5859	-207.8206	-69.76528	0.1218933	0.0525327	0.0693606
884400	-279.9932	-207.0523	-72.94083	0.1263921	0.0631961	0.0631961
884500	-281.1332	-211.7521	-69.3811	0.2911728	0.180202	0.110971
884600	-282.9475	-211.3226	-71.62495	0.14554	0.07277	0.07277
884700	-275.4781	-206.6684	-68.80972	0.06158321	0.0307916	0.0307916
884800	-285.1133	-207.3233	-77.79005	0.1315102	0.0730511	0.0584591
884900	-295.6427	-217.4116	-78.23111	0.09570218	0.0478511	0.0478511
885000	-282.2411	-209.7587	-72.48235	0.1601117	0.0800558	0.0800558
885100	-286.4943	-211.6233	-74.87102	0.1373552	0.0686776	0.0686776
885200	-280.0842	-207.3767	-72.70753	0.0468865	0.00302557	0.0438609
885300	-274.7684	-205.6128	-69.15553	0.04959857	0.0281199	0.0214787
885400	-280.7024	-207.3514	-73.35099	0.1178067	0.103814	0.0139931
885500	-282.4187	-207.604	-74.81471	0.1257299	0.0802493	0.0454806
885600	-277.6808	-209.0917	-68.58917	0.176729	0.0968244	0.0799046
885700	-281.5016	-214.6163	-66.88527	0.03479584	0.00244574	0.0323501
885800	-277.7525	-206.8402	-70.91222	0.08862814	0.0443141	0.0443141
885900	-278.308	-208.3219	-69.98606	0.1638838	0.0819419	0.0819419
886000	-276.6084	-205.6755	-70.93292	0.04358421	0.0264133	0.0171709
886100	-283.5406	-206.9119	-76.62866	0.06910216	0.0345511	0.0345511
886200	-287.6889	-214.9332	-72.75568	0.2883864	0.0307194	0.257667
886300	-277.6962	-211.0955	-66.60071	0.1020479	0.011035	0.091013
886400	-282.6358	-207.5228	-75.11299	0.09610199	0.048051	0.048051
886500	-272.4513	-205.8181	-66.63324	0.05754576	0.0287729	0.0287729
886600	-280.6971	-208.3896	-72.30751	0.07413821	0.0370691	0.0370691
886700	-275.0678	-206.3884	-68.67941	0.07229966	0.0629574	0.00934228
886800	-283.9127	-207.2186	-76.69409	0.1417915	0.0181751	0.123616
886900	-277.6487	-209.1397	-68.50902	0.1715258	0.0772761	0.0942497
887000	-274.2154	-205.5158	-68.69959	0.04472593	0.0155391	0.0291868
887100	-274.9818	-207.9767	-67.0051	0.1213037	0.0235663	0.0977374
887200	-280.506	-207.6329	-72.87307	0.06947263	0.0347363	0.0347363
887300	-289.0423	-211.2065	-77.83582	0.2869365	0.0823563	0.20458
887400	-280.0723	-207.5654	-72.50688	0.135395	0.109807	0.0255883
887500	-279.7996	-207.3098	-72.48976	0.101677	0.0276747	0.0740023
887600	-281.2185	-214.8925	-66.32596	0.1249266	0.0624633	0.0624633
887700	-280.6264	-206.409	-74.21738	0.06569906	0.0328495	0.0328495
887800	-282.1972	-212.3623	-69.83488	0.1372364	0.0686182	0.0686182
887900	-284.8714	-208.9942	-75.87719	0.1954982	0.0657967	0.129702
888000	-276.2957	-209.619	-66.67672	0.2486069	0.0402091	0.208398
888100	-277.786	-206.5647	-71.22129	0.09854527	0.0614998	0.0370455
888200	-285.9274	-216.5353	-69.39212	0.1701997	0.0850999	0.0850999
888300	-277.2858	-208.4048	-68.88101	0.1267955	0.0633977	0.0633977
888400	-282.804	-210.0927	-72.71128	0.1488799	0.0744399	0.0744399
888500	-277.3039	-206.2823	-71.0216	0.06336461	0.0316823	0.0316823
888600	-279.836	-208.6339	-71.20209	0.1139761	0.056988	0.056988
888700	-271.8714	-207.5486	-64.32285	0.06766378	0.0338319	0.0338319
888800	-292.868	-221.0144	-71.85357	0.1258631	0.0985605	0.0273027
888900	-274.9509	-208.1835	-66.76737	0.1415059	0.0233011	0.118205
889000	-270.5454	-207.3098	-63.23551	0.1213431	0.0606716	0.0606716
889100	-277.6696	-207.3231	-70.34653	0.1109043	0.0554522	0.0554522
889200	-273.1174	-208.8446	-64.27281	0.152132	0.0764584	0.0756736
889300	-278.9602	-208.391	-70.56928	0.1640953	0.0676335	0.0964619
889400	-280.06	-216.2025	-63.85745	0.1852301	0.0313426	0.153887
889500	-276.0654	-206.1652	-69.90019	0.06494206	0.032471	0.032471
889600	-274.3207	-208.951	-65.36976	0.1843552	0.0944415	0.0899137
889700	-279.4622	-208.1344	-71.32777	0.08584258	0.0429213	0.0429213
889800	-292.752	-214.6715	-78.0805	0.1030833	0.0515416	0.0515416
889900	-277.9328	-207.6703	-70.26253	0.1271163	0.038867	0.0882493
890000	-276.5905	-208.3838	-68.20675	0.1454381	0.105312	0.0401259
890100	-276.739	-206.8783	-69.86072	0.08919364	0.0331171	0.0560765
890200	-297.6634	-215.7829	-81.88053	0.538374	0.269187	0.269187
890300	-283.0206	-209.2314	-73.7892	0.08266709	0.0490229	0.0336442
890400	-279.1285	-206.7654	-72.36311	0.1004025	0.0502012	0.0502012
890500	-285.0616	-209.7105	-75.35113	0.1565726	0.0688826	0.08769
890600	-278.3399	-206.5553	-71.78453	0.07230187	0.0403203	0.0319815
890700	-276.5174	-208.4194	-68.09796	0.1954852	0.0258495	0.169636
890800	-278.1684	-210.1849	-67.98351	0.1716419	0.0858209	0.0858209
890900	-285.7321	-215.3291	-70.40294	0.1008988	0.0504494	0.0504494
891000	-284.0954	-209.0555	-75.03981	0.1732718	0.0736188	0.099653
891100	-280.7574	-208.0684	-72.68902	0.08988293	0.0151224	0.0747605
891200	-274.4731	-208.1301	-66.34302	0.1841438	0.0920719	0.0920719
891300	-273.7611	-208.9473	-64.81383	0.1503848	0.0164685	0.133916
891400	-277.2405	-208.8179	-68.42259	0.1315641	0.0657821	0.0657821
891500	-294.4914	-212.2763	-82.21509	0.3663136	0.183157	0.183157
891600	-280.036	-208.2502	-71.78574	0.1173263	0.0586631	0.0586631
891700	-272.077	-207.8451	-64.23193	0.160849	0.0664056	0.0944433
891800	-285.2155	-213.4304	-71.78518	0.2534048	0.112522	0.140883
891900	-274.8056	-210.6829	-64.12264	0.05027493	0.0251375	0.0251375
892000	-286.471	-211.2485	-75.22252	0.2931594	0.14658	0.14658
892100	-284.3418	-206.1966	-78.14514	0.0637723	0.048609	0.0151633
892200	-272.1664	-209.414	-62.75238	0.2630939	0.00473024	0.258364
892300	-277.444	-206.7609	-70.6831	0.0474166	0.0266734	0.0207432
892400	-275.4478	-206.0207	-69.42718	0.05941675	0.0253478	0.0340689
892500	-277.3943	-208.0731	-69.32127	0.09974029	0.0956202	0.00412007
892600	-277.0472	-207.7531	-69.29409	0.1386931	0.0854611	0.0532319
892700	-283.3956	-205.6881	-77.70748	0.05873349	0.0293667	0.0293667
892800	-280.9503	-210.8486	-70.10173	0.05912647	0.0509021	0.00822437
892900	-276.9306	-206.4577	-70.47294	0.08630835	0.0431542	0.0431542
893000	-286.9133	-208.8022	-78.11108	0.1647941	0.082397	0.082397
893100	-273.0013	-206.3093	-66.69203	0.05932942	0.0296647	0.0296647
893200	-280.0219	-208.1812	-71.84063	0.1301408	0.0650704	0.0650704
893300	-289.938	-207.9888	-81.94913	0.1450957	0.122911	0.0221844
893400	-279.347	-207.901	-71.44603	0.1116549	0.0558274	0.0558274
893500	-279.4044	-207.9498	-71.45455	0.1481964	0.0740982	0.0740982
893600	-287.8441	-207.724	-80.12011	0.08969353	0.0250265	0.064667
893700	-288.1343	-206.6859	-81.44841	0.08846692	0.0717665	0.0167004
893800	-283.5824	-215.0009	-68.58144	0.098439	0.0492195	0.0492195
893900	-281.1428	-207.0114	-74.13143	0.1163433	0.0730175	0.0433257
894000	-276.2648	-207.2699	-68.99492	0.09419864	0.0627124	0.0314862
894100	-282.7568	-207.1491	-75.60766	0.1033857	0.075074	0.0283117
894200	-288.0012	-211.7811	-76.22015	0.2011117	0.13913	0.0619821
894300	-283.5997	-208.6322	-74.96755	0.1485836	0.0373957	0.111188
894400	-275.3674	-209.1774	-66.18998	0.1607068	0.00762651	0.15308
894500	-280.1296	-208.9628	-71.16674	0.02071816	0.0103591	0.0103591
894600	-273.7357	-206.6063	-67.1294	0.05897666	0.0294883	0.0294883
894700	-291.1954	-217.0541	-74.14132	0.07442447	0.0372122	0.0372122
894800	-281.9965	-214.6486	-67.34784	0.07619813	0.0444478	0.0317504
894900	-275.962	-206.8841	-69.07788	0.1126945	0.0460279	0.0666667
895000	-280.8345	-206.4121	-74.42244	0.08298002	0.04149	0.04149
895100	-272.6399	-206.0248	-66.61511	0.07436175	0.00240382	0.0719579
895200	-278.1509	-207.8611	-70.28974	0.155874	0.0158934	0.139981
895300	-279.7995	-206.183	-73.61648	0.07919445	0.0166435	0.062551
895400	-285.1877	-208.7693	-76.4184	0.1132941	0.0566471	0.0566471
895500	-281.1354	-210.4002	-70.73526	0.04936695	0.0275605	0.0218065
895600	-270.6629	-207	-63.66288	0.1062249	0.0531125	0.0531125
895700	-288.544	-206.6635	-81.8805	0.02795766	0.0139788	0.0139788
895800	-285.4238	-211.3733	-74.05052	0.2875787	0.143789	0.143789
895900	-279.71	-210.719	-68.99094	0.2106354	0.0403321	0.170303
896000	-277.2892	-213.0352	-64.25405	0.2056377	0.102819	0.102819
896100	-279.0605	-206.7231	-72.33744	0.08769283	0.0659059	0.0217869
896200	-285.8958	-218.0479	-67.84798	0.1079659	0.0746835	0.0332824
896300	-274.1	-205.7814	-68.31859	0.04994407	0.0388868	0.0110573
896400	-276.8315	-206.0291	-70.80236	0.01106876	0.000910933	0.0101578
896500	-285.9376	-205.7296	-80.20803	0.054644	0.049381	0.00526303
896600	-280.3417	-209.6198	-70.72193	0.03848547	0.0192427	0.0192427
896700	-272.1909	-207.6275	-64.56347	0.1425561	0.0712781	0.0712781
896800	-280.3434	-207.9731	-72.37028	0.1759814	0.0245949	0.151387
896900	-277.2421	-207.3832	-69.85891	0.127387	0.0636935	0.0636935
897000	-276.9172	-207.4746	-69.44264	0.105959	0.0277617	0.0781973
897100	-280.6307	-209.244	-71.38671	0.19617	0.00856895	0.187601
897200	-277.4095	-206.2578	-71.15168	0.09480436	0.025603	0.0692013
897300	-278.6418	-206.9691	-71.67275	0.09888094	0.0438408	0.0550401
897400	-282.1535	-212.4123	-69.74117	0.1189824	0.0875171	0.0314652
897500	-281.2234	-206.8471	-74.37637	0.09773034	0.0466933	0.051037
897600	-297.8556	-218.3619	-79.49377	0.2139332	0.16809	0.0458429
897700	-278.6231	-208.282	-70.34111	0.1326509	0.113609	0.0190421
897800	-277.6176	-206.1272	-71.49045	0.05959972	0.0380897	0.02151
897900	-279.8078	-209.9916	-69.81618	0.1138963	0.0173293	0.0965671
898000	-277.7051	-209.3586	-68.34645	0.1945509	0.0972754	0.0972754
898100	-274.5995	-206.8144	-67.78505	0.06034783	0.016912	0.0434359
898200	-272.0607	-209.019	-63.04172	0.1903234	0.0951617	0.0951617
898300	-298.406	-210.5452	-87.86074	0.227007	0.113504	0.113504
898400	-278.2164	-207.2833	-70.93316	0.1377711	0.0423918	0.0953793
898500	-275.9943	-207.0477	-68.94666	0.1220872	0.000502465	0.121585
898600	-280.4047	-210.0055	-70.39924	0.1644973	0.0822486	0.0822486
